query,id,rating
"LOKAL VENICE, INC 701 LINCOLN BLVD, VENICE, CA 90291, USA",ChIJZ5z9Z0y7woARfUZJkcfOZT0,4.8
"LOLA'S CHICKEN 14851 VICTORY BLVD STE C, VAN NUYS, CA 91411, USA",ChIJwbccdA6XwoARkKRYyqL18qM,4.1
"MACHU PICCHU 6465 VAN NUYS BLVD, VAN NUYS, CA 91401, USA",ChIJQWYnAQWXwoARsZl1-oN9pJI,4.4
"MAIN KITCHEN CAFE AND WINE BAR 8901 DE SOTO AVE, CANOGA PARK, CA 91304, USA",ChIJAVhyDaidwoAREcLFcowviNg,4.3
"MALIBU FISH GRILL 400 N PACIFIC COAST HWY #B, EL SEGUNDO, CA 90245, USA",ChIJYxF8YEyxwoARA2yvDU0war8,4.2
"MARIA'S CANDIES 3425 E 1ST ST #24- 26, LOS ANGELES, CA 90063, USA",ChIJAb30K1jPwoARgF8uxmq1enw,4.5
"MARISCOS JALISCO 753 HOLT AVE, POMONA, CA 91767, USA",ChIJ__9jDgcyw4AROeRgdpPkurU,4.6
"MATAPAN RESTAURANT 14043 SHERMAN WAY, VAN NUYS, CA 91405, USA",ChIJw0CjJuCWwoARx4RB2jozGbM,4.3
"MCDONALD'S 14024 W OSBORNE ST, PACOIMA, CA 91331, USA",ChIJx8hWaCiRwoARB5qxjpZEVTo,3.8
"MCDONALD'S 695 S WESTERN AVE, LOS ANGELES, CA 90005, USA",ChIJrd8dE4W4woARTw_PtCe72-g,3.8
"MEDRANO'S MEXICAN RESTAURANT 44276 10TH ST W, LANCASTER, CA 93534, USA",ChIJx3ZIyNxawoARlj6Za1JME0g,4.2
"MENDOCINO FARMS 11960 VENTURA BLVD, STUDIO CITY, CA 91604, USA",ChIJydbOdK6_woARVfH3OJZIeFI,4.5
"MERKATO 1036 1/2 S FAIRFAX AVE, LOS ANGELES, CA 90019, USA",ChIJsUAS3hW5woARffRSHA4ks_U,4.4
"NERSES RESTAURANT 6524 SAN FERNANDO RD, GLENDALE, CA 91201, USA",ChIJvfsxeA_AwoAR2L73EtVZvZQ,4.5
"NUMERO UNO MARKET 1831 W 3RD ST, LOS ANGELES, CA 90057, USA",ChIJZTZZ7gnHwoARKXxsQizaeCI,fail
"OLYMPIC NOODLES 4008 W OLYMPIC BLVD, LOS ANGELES, CA 90019, USA",ChIJq4VCnoy4woARnYFop4S2BCw,4.3
"P F CHANGS CHINA BISTRO 3525 W CARSON ST STE #166, TORRANCE, CA 90503, USA",ChIJT8lfESpL3YAR8g0y5u4o-U4,4.2
"PAVILIONS 1110 W ALAMEDA AVE, BURBANK, CA 91506, USA",ChIJw-Rpfu-_woARozxo83E0GvE,4.4
"PHIL'S DISCOUNT STORE 1451 1/2 W 3RD ST, LOS ANGELES, CA 90017, USA",ChIJEbvmvqjHwoARvfGLbvv8yDg,3.9
"PHO 87 VIETNAMESE RESTAURANT 1019 N BROADWAY, LOS ANGELES, CA 90012, USA",ChIJQVDh11jGwoARBTjYqK3cmqI,fail
"PIEOLOGY 19953 RINALDI ST, PORTER RANCH, CA 91326, USA",ChIJ-8aEla2EwoARwuT3G6RjSZs,4.1
"PIZZA HUT 3400 E 1ST ST, LOS ANGELES, CA 90033, USA",ChIJH1UGm1fPwoARdAtojmBCm9s,3.9
"PIZZARONI 8020 STATE ST, HUNTINGTON PARK, CA 90255, USA",ChIJGbqyhQjJwoARuDP9lY_8nDk,4.5
"RAVE BALDWIN HILLS 15 4020 MARLTON AVE, LOS ANGELES, CA 90008, USA",ChIJpRZSUy64woARjjnvUq_hS1Y,4.4
"RESTAURANTE EL TREBOL 3731 W PICO BLVD, LOS ANGELES, CA 90019, USA",ChIJFxxTDmC4woARDWj4u_EIeMg,4.5
"RITE AID 1808 WILSHIRE BLVD, SANTA MONICA, CA 90403, USA",ChIJM7JBf0GlwoAROK6aPJ7_8cY,3.2
"RJM MEXICAN GRILL 5301 VENICE BLVD, LOS ANGELES, CA 90019, USA",ChIJO3VsE0i5woAR_MyYFkmbPec,4.8
"ROYAL INDIAN RESTAURANT 1934 W 3RD ST, LOS ANGELES, CA 90057, USA",ChIJ7wZXaiPHwoARjbInCOw7vEY,4.2
"SAMURAI RAMEN BAR 1260 S SOTO AVE STE 6, LOS ANGELES, CA 90023, USA",ChIJJYK0vqXIwoARjpPOkzNfGF0,4.4
"SCHOONERS PATIO GRILLE II 22903 SOLEDAD CANYON RD, SANTA CLARITA, CA 91350, USA",ChIJJXOKPQuHwoAR9VvDF7D1NjY,4.3
"SELAM MARKET 5534 W PICO BLVD, LOS ANGELES, CA 90019, USA",ChIJcxrY4Q-5woARpxhD1up5DSo,4.6
"SHAKY ALIBI 7401 BEVERLY BLVD, LOS ANGELES, CA 90036, USA",ChIJL_6GWim5woARoGQyXCz4Ndo,4.4
"SMART & FINAL 5555 WILSHIRE BLVD, LOS ANGELES, CA 90036, USA",ChIJ93TkziG5woARaLdrY72VEF8,4.4
"SOTO KIDS' NUTRITION 1260 S SOTO ST STE 2, LOS ANGELES, CA 90023, USA",ChIJCYFzx6XIwoAR5apzsUZOYQE,4.2
"SUBWAY 14417 ROSCOE BLVD STE A, PANORAMA CITY, CA 91402, USA",ChIJt_xnNNOQwoARQp3vES7_nTM,3.7
"SUPER PIZZA VELOZ 1611 DURFEE AVE # 10, SOUTH EL MONTE, CA 91733, USA",ChIJnc50NvPRwoARyKWxs8AXCpc,4.6
"SUPERBOWL ACAI BRAZILIAN JUICE & SNACK 2703 MANHATTAN BEACH BLVD, REDONDO BEACH, CA 90278, USA",ChIJaXy8aUS0woARRlpfqckJjB4,4.2
"SUSHI WEST- PAVILIONS 1110 W ALAMEDA AVE, BURBANK, CA 91506, USA",ChIJw-Rpfu-_woARozxo83E0GvE,4.4
"TACO BELL 4050 MARLTON AVE, LOS ANGELES, CA 90008, USA",ChIJoYk1WS64woAR1-Dcqm0rYDU,3.9
"TARGET 5711 SEPULVEDA BLVD, VAN NUYS, CA 91411, USA",ChIJDxKyNZ6XwoARlSLJUf4cm7M,4.1
"THAI SILK EXPRESS 1260 S SOTO ST STE 17, LOS ANGELES, CA 90023, USA",ChIJCYFzx6XIwoARq6lOgjFzHMo,4.3
"THANK U PHO 3522 W 8TH ST #B, LOS ANGELES, CA 90005, USA",ChIJn3d90oW4woARjv0CoZxxSnU,4.3
"THE BROADWAY BURGER 740 W BROADWAY, GLENDALE, CA 91204, USA",ChIJrVnN2I7BwoARQ63UpzR4vVk,4.5
"THE GREAT WHITE HUT 121 W CALIFORNIA AVE, GLENDALE, CA 91203, USA",ChIJQQwY-VTAwoARu3WSDAtLyQM,4.2
"THE TRAILS 2333 FERN DELL DR, LOS ANGELES, CA 90068, USA",ChIJ4970dl2_woARLYtxV9AJbLw,4.5
"THE VITAMIN SHOPPE 39256 10TH ST W STE A, PALMDALE, CA 93551, USA",ChIJT5RCTLtZwoARD3E2DacZAUQ,4.1
"TOP THAI CUISINE 7333 RESEDA BLVD, RESEDA, CA 91335, USA",ChIJgW1TftSbwoAR34q6FRrmcnA,4.5
"TOUS LES JOURS 10201 RESEDA BLVD UNIT 107, NORTHRIDGE, CA 91324, USA",ChIJj7UXiB6bwoARe61yT_6TAmE,3.6
"TRIBOS PERI PERI 18001 PIONEER BLVD STE D, ARTESIA, CA 90701, USA",ChIJDadyBTgt3YARRu53yn3VKNU,4.4
"UNIVERSAL STUDIOS HOLLYWOOD 100 UNIVERSAL CITY PLZ, UNIVERSAL CITY, CA 91608, USA",ChIJzzgyJU--woARcZqceSdQ3dM,4.6
"USA GASOLINE 20055 VANOWEN ST, WINNETKA, CA 91306, USA",ChIJv6jxApCewoARJXuws0CTGmo,3.9
"VERNON BAKERY 1151 E VERNON AVE, LOS ANGELES, CA 90011, USA",ChIJm2NnfGDIwoAR_apaCJ_1pKE,4.4
"VITAMIN BARN 23823 W MALIBU RD, MALIBU, CA 90265, USA",ChIJLTMgrTUe6IARrgY65ANN31Y,4.6
"WESTERN REFINING RETAIL, LLC STORE 19301 PARTHENIA ST, NORTHRIDGE, CA 91324, USA",ChIJ51aexgJ-woARfJ-WTv79K3Y,fail
"WESTFIELD TOPANGA PLAZA SCUL 6600 TOPANGA CANYON BLVD, CANOGA PARK, CA 91303, USA",ChIJNdePchicwoAR-ILRf9WvVmk,4.5
"WILSHIRE 76 2601 WILSHIRE BLVD, SANTA MONICA, CA 90403, USA",ChIJBaGjH0-7woARHCunsk00rQ4,3.7
"WOW BENTO & ROLL 710 S HILL ST, LOS ANGELES, CA 90014, USA",ChIJs09EbrXHwoAR28EeJc4c4cA,4.4
"WOW BOWL RESTAURANT 712 S HILL ST, LOS ANGELES, CA 90014, USA",ChIJR7Svb7XHwoARuEyW66eAFU0,4.3
"YAYO TACO 965 N VIGNES ST UNIT 6, LOS ANGELES, CA 90012, USA",ChIJk4juAUPGwoAR5GXKj4nmUOk,4.3
"YUM YUM DONUTS 13700 AMAR RD, LA PUENTE, CA 91746, USA",ChIJh8pVKQLXwoARciJi8AXwvsA,4.4
"38 DEGREES ALE HOUSE 110 E COLORADO BLVD, MONROVIA, CA 91016, USA",ChIJd0Hjz2vZwoARZmUXG0T8Zdc,4.4
"42ND ST BAGEL CAFE 225 N YALE AVE, CLAREMONT, CA 91711, USA",ChIJ9TpUlcExw4ARdfoH05Ipr-g,4.5
"7-ELEVEN 4051 LEIMERT BLVD, LOS ANGELES, CA 90008, USA",ChIJQ4ipwyG4woARwHDxBy7JXOY,2.9
"99 RANCH MARKET 1340 W ARTESIA BLVD, GARDENA, CA 90247, USA",ChIJx3tGrp_KwoARiSs_o3lcFuI,4.3
"A & G FOOD MART 901 S LA BREA AVE STE #5, LOS ANGELES, CA 90036, USA",ChIJZxzS5eG4woARi7VoSzcbwnE,4.4
"A-1 BURGERS 2915 W VERNON AVE, LOS ANGELES, CA 90008, USA",ChIJ2Z-VA4u3woARe6uc0GrFqZI,4.5
"ABBOT'S PIZZA 1407 ABBOT KINNEY BLVD, VENICE, CA 90291, USA",ChIJcaqDn7-6woARNn2eauKOKSc,4.4
"AL WATAN RESTAURANT 13611 INGLEWOOD AVE, HAWTHORNE, CA 90250, USA",ChIJlxTPViS0woARd2Bz0n7Nt14,4.3
"ALBERTSONS 110 E CARSON ST, CARSON, CA 90745, USA",ChIJp_W2BqM13YARK9JZKTDZSXM,4.4
"ALIBABA RESTAURANT AND CAFE 3161 N GAREY AVE, POMONA, CA 91767, USA",ChIJP1D0Ff4vw4ARSC-4mGETxMk,4.6
"ALTENO 8554 WASHINGTON BLVD, CULVER CITY, CA 90232, USA",ChIJH-Pwz5y5woARadZuHvBKMQw,4.1
"AMERICA'S FAMOUS WINGS 5920 SANTA MONICA BLVD, LOS ANGELES, CA 90038, USA",ChIJm7_QEl-_woARvBG06AZ4PDI,4.3
"AMIR'S FALAFEL 11711 VENTURA BLVD, STUDIO CITY, CA 91604, USA",ChIJE_CSJQm-woARztrUoil7dVo,4.4
"ANGEL'S JUICE BAR 833 S WESTERN AVE STE #40, LOS ANGELES, CA 90005, USA",ChIJ8YSY73y4woARjL-07Ch7xNs,4
"ANTONIO'S PIZZERIA 13619 VENTURA BLVD, SHERMAN OAKS, CA 91423, USA",ChIJBxKY3CiWwoARBGzvOjmqeio,4.3
"ARARAT'S FISH & MEAT 620 S GLENDALE AVE STE A, GLENDALE, CA 91205, USA",ChIJHUzu5wLBwoARPY08FD27HMM,4
"ARCO AM/PM 4625 E OLYMPIC BLVD, LOS ANGELES, CA 90022, USA",ChIJf-x6Aw7PwoAROQpmfEFsW34,4.4
"ARIA BUTCHER SHOP 1250 W GLENOAKS BLVD # A, GLENDALE, CA 91201, USA",ChIJRU6VP2_BwoARZ2Hafe0qS-0,4.9
"ASAKA JAPANESE RESTAURANT 31208 PALOS VERDES DR W, RANCHO PALOS VERDES, CA 90275, USA",ChIJI3MCihpM3YAR8IqQurSmqtU,4.3
"AWOOLIM 928 S WESTERN AVE STE 125, LOS ANGELES, CA 90006, USA",ChIJv8AxOp25woARCilyuglu4Zw,3.3
"AZTECA FOOD STORE 735 S CHICAGO ST, LOS ANGELES, CA 90023, USA",ChIJf1FMknLIwoARrBLNRm9QUAE,4.8
"BEAROLOGY 400 S BALDWIN AVE UNIT 9260, ARCADIA, CA 91007, USA",ChIJtSSODL3bwoARLd4kSd42-b0,4.3
"BEST BUY 3675 PACIFIC COAST HWY, TORRANCE, CA 90505, USA",ChIJNQq5HgNL3YAR04TGm3lJ_ME,4.2
"BIG 5 SPORTING GOODS 19403 VICTORY BLVD STE 23, RESEDA, CA 91335, USA",ChIJLQ2OY2eZwoARIAD3pZVVBN8,4.3
"BIG BELLY PIZZA COMPANY 42458 60TH ST W # 115, LANCASTER, CA 93536, USA",ChIJJb_GI3FdwoARRPKO2WPWxtE,4.4
"BIG JIM'S DONUTS 2401 E WHITTIER BLVD, LOS ANGELES, CA 90023, USA",ChIJD9llgwLGwoARZU2wdTF_lcw,4.3
"BIG LOTS 8960 TAMPA AVE, NORTHRIDGE, CA 91324, USA",ChIJfyj-VaCbwoAREiaKnW1g5t8,4.2
"BIG MAMA'S & PAPA'S PIZZERIA 2307 HONOLULU AVE, MONTROSE, CA 91020, USA",ChIJv_mEuRLqwoARQwpXn1GFdbc,4.2
"BOB'S MARKET 1234 BELLEVUE AVE, LOS ANGELES, CA 90026, USA",ChIJi-ji2v_GwoARfMGQnESirqg,4.7
"BOCA DEL RIO 140 E ARROW HWY, COVINA, CA 91722, USA",ChIJu1Lhhnoow4ARzwe30nzqpXE,4.4
"BOK BOK CHICKEN 2146 COLORADO BLVD, EAGLE ROCK, CA 90041, USA",ChIJ0x1OjTHBwoARjePGmKucvt4,4.1
"BOUNGIORNO PIZZA AND PASTA 2124 S CENTRAL AVE, LOS ANGELES, CA 90011, USA",ChIJmwJFFXPJwoARoFaW-5BMFyk,4.1
"BROKEN YOLK CAFE 2488 FOOTHILL BLVD # D, LA VERNE, CA 91750, USA",ChIJuWf4bhUvw4ARWQMnPWkMCew,4.2
"BROOKLYN WATER BAGEL 8732 SEPULVEDA BLVD, LOS ANGELES, CA 90045, USA",ChIJEzDnfdKwwoARwVzaK7FvqDs,4.4
"BROOKLYN WATER BAGEL COMPANY 262 S BEVERLY DR, BEVERLY HILLS, CA 90212, USA",ChIJhTdKgfu7woARZfo6Fw66XZg,4.1
"BROTHER HANDMADE FISHCAKE 3500 W 6TH ST # 226, LOS ANGELES, CA 90020, USA",ChIJa72_PTHHwoARHk6w_d2UjVE,4.5
"BUKO JAPANESE RESTAURANT 327 N VERDUGO RD, GLENDALE, CA 91206, USA",ChIJj_Xq6wnBwoARj_qefjfaGeM,4.6
"BURLINGTON COAT FACTORY 12121 VICTORY BLVD, NORTH HOLLYWOOD, CA 91606, USA",ChIJQ7bXhESXwoAR7WNSkkqP3iA,3.3
"CABO CABANA FRESH MEX GRILL 25710 THE OLD RD, VALENCIA, CA 91355, USA",ChIJq-Xc_S-HwoARqLraxhEzQGU,4.6
"CAFE DE ALLEY 310 E PICO BLVD, LOS ANGELES, CA 90015, USA",ChIJd6hw583HwoARNmr8iXl2Fxc,4.5
"CAFE MONTROSE 3459 N VERDUGO RD, GLENDALE, CA 91208, USA",ChIJtYn75gzqwoAR3yrXmA_MVAs,4.5
"CAFETERIA AMERICA 2558 SATURN AVE, HUNTINGTON PARK, CA 90255, USA",ChIJW5J1TTzJwoARcC0ULWgdf2A,4.8
"CAMINO REAL 13756 AMAR RD, LA PUENTE, CA 91748, USA",ChIJCUTXlQHXwoARmUlxsdoSI1Q,4.5
"CARL'S JR 1320 N SAN FERNANDO BLVD, BURBANK, CA 91504, USA",ChIJJ0gXT0CVwoARDXLnmprVE4g,4
"CASA FUENTES 8949 1/2 WOODMAN AVE, ARLETA, CA 91331, USA",ChIJbRMYoCmRwoARiqyzFWBG1bo,4.4
"CAVA 860 S PACIFIC COAST HWY # 116, EL SEGUNDO, CA 90245, USA",ChIJ2aNmZ9KzwoAR2KI5JMlphiw,4.4
"CENTURY DONUTS 1000 W CENTURY BLVD, LOS ANGELES, CA 90044, USA",ChIJ46X03RW2woAR8GHMxV1hLlw,4.7
"CHEAP LIQOUR 1803 E ALONDRA BLVD, COMPTON, CA 90221, USA",ChIJY_n-J6HMwoAR4MklJxgZzuQ,4.1
"CHINA BUFFET 3525 PACIFIC COAST HWY STE G, TORRANCE, CA 90505, USA",ChIJS4RkCgJL3YAR3zIDs6EukAs,4.2
"CHIPOTLE MEXICAN GRILL 244 S BEVERLY DR, BEVERLY HILLS, CA 90212, USA",ChIJ9_-W9Pu7woARhaLSlalivGE,3.9
"COCO'S 28200 S WESTERN AVE, SAN PEDRO, CA 90732, USA",ChIJAU7gVB1K3YARbE96Q9y1oi4,4.1
"COLBURN CAFE 200 S GRAND AVE, LOS ANGELES, CA 90012, USA",ChIJlxafqk3GwoARCF0UL5oH_TA,4.5
"COLLINS DINING HALL 750 AMHERST AVE, CLAREMONT, CA 91711, USA",ChIJDzD4ur4xw4ARTKg1tQ_u8Bg,fail
"CORDIAL LIQUOR 13330 MEYER RD, WHITTIER, CA 90605, USA",ChIJkcoIXDnTwoARvOzH4WXAX1E,4.4
"CROWNE PLAZA LA HARBOR HOTEL 601 S PALOS VERDES ST, SAN PEDRO, CA 90731, USA",ChIJh5kFMTc23YAR6FJ60CDRzHo,3.9
"CVS/PHARMACY 10181 RESEDA BLVD, NORTHRIDGE, CA 91324, USA",ChIJm2l6hx6bwoARPkIihTbivBg,3.2
"DD'S DISCOUNTS 956 SEPULVEDA BLVD, HARBOR CITY, CA 90710, USA",ChIJ83czS9k13YARjM-8wDgB5YQ,4.3
"DD'S DISCOUNTS 12030 VALLEY BLVD, EL MONTE, CA 91731, USA",ChIJ4UhzrMrQwoARFL8g6QchEVc,4.2
"DELPHI GREEK 1383 WESTWOOD BLVD, LOS ANGELES, CA 90024, USA",ChIJeZ4YGH-7woAR0ZyEb8d5xTs,3.9
"DOMINO'S PIZZA 855 W AVENUE K #103, LANCASTER, CA 93534, USA",ChIJlxAPs4FawoARMKQ6FiBvJ-I,3.5
"DOMINO'S PIZZA 39904 W 10TH ST # C, PALMDALE, CA 93551, USA",ChIJPTyD52FZwoAR9fgvboFU3Bk,3.8
"DONUT EXPRESS 425 E IMPERIAL HWY UNIT #A, LOS ANGELES, CA 90061, USA",ChIJw0oTcyXKwoARqnT_DzXIKWk,4.1
"EGG N BIRD PICO RIVERA 9345 SLAUSON AVE, PICO RIVERA, CA 90660, USA",ChIJS1nhbSzTwoARS4xEzCd3hBY,4.4
"EL BUEN GUSTO 360 N PARK AVE, POMONA, CA 91766, USA",ChIJj5ZM4-Mtw4ARl69-78VsG_Q,4.5
"EL CHARRO 3741 N VERDUGO RD, MONTROSE, CA 91020, USA",ChIJpwUN7Q3qwoARO464ZHWvIds,4.5
"EL METATE COCINA MEXICANA 3100 E IMPERIAL HWY # B1, LYNWOOD, CA 90262, USA",ChIJf_hlMjrLwoAREqhr6yIcvGg,2.4
"EL PEDREGAL MARKET 2550 SATURN AVE, HUNTINGTON PARK, CA 90255, USA",ChIJ94cPrT3JwoARQohskA6ftR0,4.3
"EL POLLO LOCO 630 N SEPULVEDA BLVD, EL SEGUNDO, CA 90245, USA",ChIJmesUpkuxwoARlLIH40XB9nM,4.3
"EL POLLO LOCO 14429 ROSCOE BLVD, PANORAMA CITY, CA 91402, USA",ChIJh6v1MtOQwoARA277eV9n2lw,3.5
"EL POLLO LOCO 2727 E CARSON ST, LAKEWOOD, CA 90712, USA",ChIJk0tJU60z3YARYSuK1zoM8xU,4.2
"EL RIO BRAVO RESTAURANT 5853 WASHINGTON BLVD, CULVER CITY, CA 90232, USA",ChIJ_xzJVp65woARnbSRpCjjnhk,4.3
"EL TAQUITO II 9868 GARVEY AVE, EL MONTE, CA 91733, USA",ChIJAZ062XXawoARh0C3Zifn7Xw,4.6
"EL TOREO FAR WEST 4061 W AVENUE L, LANCASTER, CA 93536, USA",ChIJy8Pq1mJbwoARfvBwyVoAQco,4.2
"ELEMENT BY WESTIN 39325 TRADE CENTER DR, PALMDALE, CA 93551, USA",ChIJaZXqjbtZwoARVrmiZcbVajo,4.4
"ELENA'S MEXICAN FOOD 4165 BEVERLY BLVD # K, LOS ANGELES, CA 90004, USA",ChIJ4w-GH0vGwoARX0nSDH43mz0,4.3
"FAMILY DOLLAR STORE 1955 W SLAUSON AVE, LOS ANGELES, CA 90047, USA",ChIJyd0aIei3woARvTXSl1ateOo,4.1
"FANTA CHINESE FOOD 12052 VALLEY BLVD, EL MONTE, CA 91732, USA",ChIJU4lRRTXXwoARy2eAZpLcc0c,fail
"FANTASTIC CHARBURGER 410 MAIN ST, EL SEGUNDO, CA 90245, USA",ChIJa7X6GECxwoARbvZjvVbqqK4,4.4
"FIREHOUSE SUBS 1902 S LINCOLN BLVD # B, SANTA MONICA, CA 90405, USA",ChIJw7IkdSu7woARXt-4FZcFfvc,4.2
"FOOD 4 LESS 1299 W ARTESIA BLVD, GARDENA, CA 90247, USA",ChIJH4awKp_KwoARq8wdEmysVY8,4.2
"FOOTHILL CHEVRON 100 W FOOTHILL BLVD, POMONA, CA 91767, USA",ChIJQZW82Ycnw4ARq12yxWI8HBg,fail
"FOSTERS FREEZE 904 N MACLAY AVE, SAN FERNANDO, CA 91340, USA",ChIJCdvkq8iRwoARe8TNv_AmADU,4.3
"FRED DOWN HOME BURGER 2524 W SLAUSON AVE, LOS ANGELES, CA 90043, USA",ChIJN83X6eq3woARIP4xa0Me4Lo,4.4
"FRESH ETHIOPIAN RESTAURANT 1580 CENTINELA AVE # 6, INGLEWOOD, CA 90302, USA",ChIJjajrHmu3woARzLs7HMnFY5s,4.5
"FROYO LIFE 2301 HONOLULU AVE, MONTROSE, CA 91020, USA",ChIJ54RCuRLqwoARA59WIp56N6A,4.5
"GHOST KITCHEN UMAMI,KRISPI RICE,SAM'S CRISPY,KUMI,SAMOTO 235 MAIN ST, VENICE, CA 90291, USA",ChIJ3VPZU7i6woARdtKogDCfCrI,4.2
"GIGI 12114 VANOWEN ST, NORTH HOLLYWOOD, CA 91605, USA",ChIJA8MgmYCWwoARQKKPsoVrc3Q,4.4
"GNC 19377 VICTORY BLVD, TARZANA, CA 91335, USA",ChIJL3lcXmeZwoAR35vmXWy233g,4.4
"GOLDS GYM 725 S FIGUEROA ST STE 100, LOS ANGELES, CA 90017, USA",ChIJ927AL7HHwoAR5iEFi9F5A9M,3.6
"GRIFFIN CLUB LOS ANGELES 3084 MOTOR AVE, LOS ANGELES, CA 90065, USA",ChIJlYCw2867woARfQL3NxXxy6c,4.2
"HANDY MARKET 2514 W MAGNOLIA BLVD, BURBANK, CA 91505, USA",ChIJd6sxyHyVwoARMyIy4WUaXTY,4.7
"HANS TERIYAKI 16022 E AMAR RD, CITY OF INDUSTRY, CA 91744, USA",ChIJudOjIhrWwoARS7wv3Bml0bo,4.6
"HILLCREST HOMES 2705 MOUNTAIN VIEW DR, LA VERNE, CA 91750, USA",ChIJ_xo7xK0vw4ARWEBxO14lRt4,4.6
"HIRO'S GROCERY & LIQUOR 2340 W PICO BLVD, LOS ANGELES, CA 90006, USA",ChIJiUcqU4XHwoARxcy421gXSHw,4.1
"HUCKLEBERRY 1014 WILSHIRE BLVD, SANTA MONICA, CA 90401, USA",ChIJE_NFKsqkwoARS1PVu8TV4Qs,4.2
"I HEART BOBA 17418 COLIMA RD, ROWLAND HEIGHTS, CA 91748, USA",ChIJlcrYo4fVwoARvYUjNHt_5OI,4.2
"INDIA'S TANDOORI HALAL RESTAURANT 12866 HAWTHORNE BLVD, HAWTHORNE, CA 90250, USA",ChIJzdtggCm0woAR5H4cAKm6GkA,4.3
"INGLEWOOD HOUSE OF BURGERS INC 1580 CENTINELA AVE UNIT C, INGLEWOOD, CA 90302, USA",ChIJVWM9IGu3woARKUfnI8lQ9Gc,4.1
"IT'S BOBA TIME 14417 ROSCOE BLVD, PANORAMA CITY, CA 91402, USA",ChIJMWd65FSRwoAR0qHsZKUpkmY,4.6
"JIM'S BURGERS 7322 FIRESTONE BLVD, DOWNEY, CA 90241, USA",ChIJ9TbdLbbNwoARzjZTBNot6og,4.3
"JOEY'S TACOS 7215 RESEDA BLVD, RESEDA, CA 91335, USA",ChIJL72a6NibwoARPEOmYu0UG2U,4.7
"JOHNNIE'S MARKET 2017 N EASTERN AVE, LOS ANGELES, CA 90032, USA",ChIJAcUjJGDFwoAR8qBZGCQo7Fs,4.8
"KABOB BY FARAJ 8678 W PICO BLVD, LOS ANGELES, CA 90035, USA",ChIJQ2gQq0K5woARFFIykYDYNHM,4.4
"KACEYS 613 S GRAND AVE, LOS ANGELES, CA 90017, USA",fail,fail
"KAI RAMEN NORTH HOLLYWOOD 5200 LANKERSHIM BLVD # 110, NORTH HOLLYWOOD, CA 91601, USA",ChIJieQ28BKVwoARZdJLhTY2WQ0,4.2
"KARINA'S CAKE HOUSE 515 S GLENDALE AVE, GLENDALE, CA 91205, USA",ChIJfZwm9gLBwoARrSBMeFetr7o,4.1
"KFC 375 E MISSION BLVD, POMONA, CA 91766, USA",ChIJJd_JRPAtw4AR8gSuov8G4Ss,3.8
"KIKKA @ WHOLE FOODS GLENDALE 331 N GLENDALE AVE, GLENDALE, CA 91206, USA",ChIJg7cZvqnBwoARVCyzMVdMPu0,4.3
"KING PIZZA 1259 S GLENDALE AVE A, GLENDALE, CA 91205, USA",ChIJmQWK1uHAwoARhCeZkjskyVM,4.1
"KOO'S MANUFACTURING, INC 2741 SEMINOLE AVE, SOUTH GATE, CA 90280, USA",ChIJ0wFs8eXLwoAR7i4oXv1R09Y,3.3
"KOZYKO 3087 W PICO BLVD STE 9, LOS ANGELES, CA 90006, USA",ChIJK5yEfEK5woARfCm3Rt7BMcg,4.9
"KRISPY KREME DOUGHNUTS 4034 CRENSHAW BLVD, LOS ANGELES, CA 90008, USA",ChIJh3nBYi-4woARKc2fyzp-2fI,4.4
"LA DISCOUNT 1140 N VERMONT AVE, LOS ANGELES, CA 90029, USA",ChIJXSlE2VPHwoARzAHF_dRGbfM,4.3
"LA FARMACIA NATURAL 1412 S VERMONT AVE, LOS ANGELES, CA 90006, USA",ChIJQ-95fY_HwoAR_g2OsYx1f1k,4.5
"LA PUENTE BAKERY 13825 AMAR RD STE A, LA PUENTE, CA 91744, USA",ChIJBU6RkRbWwoARQwafCaJ5wFM,4.4
"LAGUNA MARKET 2200 S CENTRAL AVE, LOS ANGELES, CA 90011, USA",ChIJrYM4qDjJwoARPLlbB3uMcy8,5
"LAJAMAYA 15446 E AMAR RD, LA PUENTE, CA 91744, USA",ChIJnVN2yWrWwoARbl2vE7GNWP0,4.2
"LIFE ROOTED 2202 N GLENOAKS BLVD, BURBANK, CA 91504, USA",ChIJ1SswA92VwoAR_I32UGFOZEg,4.8
"LITTLE SISTER AT THE POINT 830 S PACIFIC COAST HWY # 100, EL SEGUNDO, CA 90245, USA",ChIJvyCxZGSxwoARmzUH0bs7jac,4.1
"LLOYD'S MARKET 7219 KESTER AVE, VAN NUYS, CA 91405, USA",ChIJtz3Cmz6XwoAROZZcBmM-kto,4.1
"LONZO'S BREAD & PERUVIAN EATERY 10804 WASHINGTON BLVD, CULVER CITY, CA 90232, USA",ChIJy1Rd9jq6woARb2nkBPrsnk4,4.6
"LOROCO BISTRO 13344 MEYER RD, WHITTIER, CA 90605, USA",ChIJL2gqKlLTwoAR_3NEZIzzJWk,4.4
"LORY'S RESTAURANT 4963 W SUNSET BLVD, LOS ANGELES, CA 90027, USA",ChIJi5CFXqrAwoARWOSmfsix984,4.4
"LOS TRES TOROS 12101 GARFIELD AVE, SOUTH GATE, CA 90280, USA",ChIJr-uEIvrMwoAR9KBX8Rd0e5A,4.6
